1308216-36617553	aers_report_count		5	3	https://open.fda.gov/drug/event/reference/	COUNT
1308216-36617553	aers_ebgm		5	0.5059999824	http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1884980/	AERS_EBGM
1308216-36617553	aers_eb05		5	0.1949999928	http://www.ncbi.nlm.nih.gov/pubmed/23657824	AERS_EB05
1308216-35205025	aers_report_count		5	938	https://open.fda.gov/drug/event/reference/	COUNT
1308216-35205025	aers_ebgm		5	1.4900000095	http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1884980/	AERS_EBGM
1308216-35205025	aers_eb05		5	1.4099999666	http://www.ncbi.nlm.nih.gov/pubmed/23657824	AERS_EB05
1308216-35607082	aers_report_count		5	1	https://open.fda.gov/drug/event/reference/	COUNT
1308216-35607082	aers_ebgm		5	0.248999998	http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1884980/	AERS_EBGM
1308216-35607082	aers_eb05		5	0.0560000017	http://www.ncbi.nlm.nih.gov/pubmed/23657824	AERS_EB05
1308216-36110649	aers_report_count		5	9	https://open.fda.gov/drug/event/reference/	COUNT
1308216-36110649	aers_ebgm		5	0.2579999864	http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1884980/	AERS_EBGM
1308216-36110649	aers_eb05		5	0.1469999999	http://www.ncbi.nlm.nih.gov/pubmed/23657824	AERS_EB05
1308216-35708603	aers_report_count		5	141	https://open.fda.gov/drug/event/reference/	COUNT
1308216-35708603	aers_ebgm		5	2.2200000286	http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1884980/	AERS_EBGM
1308216-35708603	aers_eb05		5	1.9299999475	http://www.ncbi.nlm.nih.gov/pubmed/23657824	AERS_EB05
1308216-35406368	aers_report_count		5	6	https://open.fda.gov/drug/event/reference/	COUNT
1308216-35406368	aers_ebgm		5	0.5429999828	http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1884980/	AERS_EBGM
1308216-35406368	aers_eb05		5	0.273999989	http://www.ncbi.nlm.nih.gov/pubmed/23657824	AERS_EB05
1308216-36919212	aers_report_count		5	2	https://open.fda.gov/drug/event/reference/	COUNT
1308216-36919212	aers_ebgm		5	1.1599999666	http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1884980/	AERS_EBGM
1308216-36919212	aers_eb05		5	0.3720000088	http://www.ncbi.nlm.nih.gov/pubmed/23657824	AERS_EB05
1308216-35104405	aers_report_count		5	1	https://open.fda.gov/drug/event/reference/	COUNT
1308216-35104405	aers_ebgm		5	0.3779999912	http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1884980/	AERS_EBGM
1308216-35104405	aers_eb05		5	0.0850000009	http://www.ncbi.nlm.nih.gov/pubmed/23657824	AERS_EB05
1308216-36516872	aers_report_count		5	1	https://open.fda.gov/drug/event/reference/	COUNT
